ID Patient, Illness, Patient X, Patient Y, ID Ambulance, Ambulance Specialty, Ambulance X, Ambulance Y, Distance A→P, Availability,Accepted, Hospital ID, Hospital X,Hospital Y,Hospital Specialty,Distance,Chosen Hospital
p93,bones,4,77,a43,heart,51,54,52,false,No,h20,86,3,bones,110,No
p93,bones,4,77,a31,bones,57,31,70,false,No,h52,56,95,heart,55,No
p93,bones,4,77,a7,heart,27,21,60,true,No,h67,78,42,heart,81,No
p93,bones,4,77,a80,brain,57,40,64,false,No,h55,43,20,bones,69,No
p93,bones,4,77,a92,blood,20,71,17,false,No,h4,24,86,bones,21,No
p93,bones,4,77,a18,heart,100,91,97,false,No,h100,84,9,brain,104,No
p93,bones,4,77,a88,blood,96,85,92,false,No,h92,31,11,heart,71,No
p93,bones,4,77,a10,brain,19,17,61,false,No,h80,73,60,blood,71,No
p93,bones,4,77,a39,brain,49,66,46,false,No,h79,89,97,bones,87,No
p93,bones,4,77,a27,blood,86,20,99,false,No,h94,10,87,bones,11,No
p93,bones,4,77,a71,bones,18,37,42,true,No,h82,46,6,heart,82,No
p93,bones,4,77,a83,heart,34,76,30,false,No,h70,53,77,blood,49,No
p93,bones,4,77,a15,heart,60,75,56,false,No,h83,31,98,heart,34,No
p93,bones,4,77,a95,bones,87,87,83,false,No,h95,95,9,bones,113,No
p93,bones,4,77,a69,bones,92,44,93,false,No,h71,61,94,blood,59,No
p93,bones,4,77,a45,heart,67,21,84,false,No,h73,46,23,heart,68,No
p93,bones,4,77,a57,heart,91,13,108,false,No,h85,34,40,blood,47,No
p93,bones,4,77,a33,blood,58,95,56,false,No,h97,88,56,heart,86,No
p93,bones,4,77,a21,brain,37,15,70,false,No,h1,84,58,heart,82,No
p93,bones,4,77,a49,brain,21,10,69,false,No,h2,6,23,blood,54,No
p93,bones,4,77,a37,heart,87,47,88,false,No,h61,100,33,brain,105,No
p93,bones,4,77,a61,heart,69,6,96,false,No,h50,100,49,blood,100,No
p93,bones,4,77,a13,heart,28,6,74,true,No,h62,11,79,heart,7,No
p93,bones,4,77,a73,bones,17,2,76,true,No,h91,9,18,blood,59,No
p93,bones,4,77,a25,blood,61,59,59,false,No,h78,96,95,bones,93,No
p93,bones,4,77,a97,brain,8,93,16,false,No,h66,67,49,brain,68,No
p93,bones,4,77,a85,heart,94,20,106,false,No,h30,73,100,blood,72,No
p93,bones,4,77,a8,heart,36,100,39,false,No,h54,21,12,blood,67,No
p93,bones,4,77,a99,bones,33,27,57,false,No,h42,57,88,heart,54,No
p93,bones,4,77,a75,heart,4,63,14,false,No,h46,90,6,blood,111,No
p93,bones,4,77,a87,bones,5,89,12,true,No,h58,21,39,blood,41,No
p93,bones,4,77,a6,brain,31,56,34,false,No,h10,88,67,bones,84,No
p93,bones,4,77,a63,blood,7,5,72,false,No,h36,33,51,heart,38,No
p93,bones,4,77,a89,bones,30,31,52,true,No,h48,80,75,bones,76,No
p93,bones,4,77,a4,heart,15,61,19,false,No,h34,63,39,brain,70,No
p93,bones,4,77,a77,bones,28,51,35,false,No,h22,70,25,brain,84,No
p93,bones,4,77,a100,blood,25,7,73,false,No,h38,28,37,brain,46,No
p93,bones,4,77,a65,brain,67,75,63,false,No,h12,20,61,heart,22,No
p93,bones,4,77,a53,brain,45,75,41,false,No,h24,51,2,blood,88,No
p93,bones,4,77,a79,bones,49,50,52,false,No,h14,2,3,blood,74,No
p93,bones,4,77,a41,bones,8,81,5,true,Yes,h18,58,34,blood,69,No
p93,bones,4,77,a2,blood,81,80,77,false,No,h26,27,58,bones,29,No
p93,bones,4,77,a55,blood,55,82,51,false,No,h16,84,55,blood,82,No
p93,bones,4,77,a67,heart,29,54,33,false,No,h28,52,11,heart,81,No
p94,blood,52,18,a96,blood,29,39,31,false,No,h35,56,37,brain,19,No
p94,blood,52,18,a47,brain,81,56,47,false,No,h20,86,3,bones,37,No
p94,blood,52,18,a51,brain,53,8,10,false,No,h63,13,53,heart,52,No
p94,blood,52,18,a23,bones,84,33,35,false,No,h87,50,73,blood,55,No
p94,blood,52,18,a59,brain,2,44,56,false,No,h56,45,76,blood,58,No
p94,blood,52,18,a11,bones,64,48,32,false,No,h41,1,93,bones,90,No
p94,blood,52,18,a35,bones,79,5,29,false,No,h47,79,62,blood,51,No
p94,blood,52,18,a60,brain,70,40,28,false,No,h89,3,75,bones,75,No
p94,blood,52,18,a72,blood,69,13,17,false,No,h44,85,39,blood,39,No
p94,blood,52,18,a84,bones,75,31,26,false,No,h68,3,85,heart,83,No
p94,blood,52,18,a38,brain,71,75,60,false,No,h59,31,38,bones,29,No
p94,blood,52,18,a14,blood,3,97,92,false,No,h96,97,45,blood,52,No
p94,blood,52,18,a26,brain,55,12,6,false,No,h84,43,39,heart,22,No
p94,blood,52,18,a17,blood,22,28,31,false,No,h11,7,26,brain,45,No
p94,blood,52,18,a29,heart,14,29,39,false,No,h81,64,61,brain,44,No
p94,blood,52,18,a81,brain,33,84,68,false,No,h60,42,95,blood,77,No
p94,blood,52,18,a93,brain,33,100,84,false,No,h86,100,72,bones,72,No
p94,blood,52,18,a19,heart,35,60,45,false,No,h32,18,10,brain,34,No
p94,blood,52,18,a90,bones,86,18,34,false,No,h6,82,96,blood,83,No
p94,blood,52,18,a91,brain,28,41,33,false,No,h75,66,45,heart,30,No
p94,blood,52,18,a16,heart,7,40,50,false,No,h65,33,34,blood,24,No
p94,blood,52,18,a70,blood,90,18,38,false,No,h23,36,47,brain,33,No
p94,blood,52,18,a9,blood,45,1,18,false,No,h3,94,17,heart,42,No
p94,blood,52,18,a82,blood,38,84,67,false,No,h72,72,47,blood,35,No
p94,blood,52,18,a28,brain,7,22,45,false,No,h51,70,13,heart,18,No
p94,blood,52,18,a98,bones,58,37,19,false,No,h77,31,70,bones,56,No
p94,blood,52,18,a94,blood,24,60,50,false,No,h90,57,2,bones,16,No
p94,blood,52,18,a86,heart,49,83,65,false,No,h53,82,87,brain,75,No
p94,blood,52,18,a5,blood,96,5,45,false,No,h74,97,56,blood,58,No
p94,blood,52,18,a74,brain,4,34,50,false,No,h93,9,89,brain,83,No
p94,blood,52,18,a36,blood,91,81,74,false,No,h8,37,94,blood,77,No
p94,blood,52,18,a50,brain,36,28,18,false,No,h99,53,69,heart,51,No
p94,blood,52,18,a48,heart,42,3,18,false,No,h98,5,53,blood,58,No
p94,blood,52,18,a62,brain,41,64,47,false,No,h5,74,83,heart,68,No
p94,blood,52,18,a12,bones,28,20,24,false,No,h13,5,13,blood,47,No
p94,blood,52,18,a24,bones,10,4,44,false,No,h25,21,27,bones,32,No
p94,blood,52,18,a56,brain,62,68,50,false,No,h37,1,96,blood,93,No
p94,blood,52,18,a68,brain,17,5,37,false,No,h49,7,35,brain,48,No
p94,blood,52,18,a44,bones,15,46,46,false,No,h33,89,9,brain,38,No
p94,blood,52,18,a32,bones,22,25,30,false,No,h45,59,39,brain,22,No
p94,blood,52,18,a20,brain,90,2,41,false,No,h9,38,67,heart,50,No
p94,blood,52,18,a40,bones,29,90,75,true,No,h21,58,96,blood,78,No
p94,blood,52,18,a46,blood,10,36,45,false,No,h57,32,68,heart,53,No
p94,blood,52,18,a58,heart,74,9,23,false,No,h69,87,1,brain,38,No
p94,blood,52,18,a34,bones,100,28,49,false,No,h19,51,17,heart,1,No
p94,blood,52,18,a22,bones,67,66,50,false,No,h15,64,15,blood,12,No
p94,blood,52,18,a76,heart,70,68,53,false,No,h29,55,14,bones,5,No
p94,blood,52,18,a3,bones,58,48,30,false,No,h17,12,72,bones,67,No
p94,blood,52,18,a64,bones,59,76,58,false,No,h27,26,89,heart,75,No
p94,blood,52,18,a52,brain,59,9,11,false,No,h39,86,17,heart,34,No
p94,blood,52,18,a66,heart,53,6,12,false,No,h76,16,64,heart,58,No
p94,blood,52,18,a78,heart,15,76,68,false,No,h64,45,80,bones,62,No
p94,blood,52,18,a54,blood,76,61,49,false,No,h7,49,14,blood,5,Yes
p94,blood,52,18,a1,brain,72,84,68,false,No,h88,2,12,brain,50,No
p94,blood,52,18,a42,blood,85,16,33,false,No,h40,12,34,blood,43,No
p94,blood,52,18,a30,blood,36,71,55,false,No,h52,56,95,heart,77,No
p94,blood,52,18,a43,heart,51,54,36,false,No,h43,87,70,heart,62,No
p94,blood,52,18,a31,bones,57,31,13,false,No,h31,58,55,brain,37,No
p94,blood,52,18,a7,heart,27,21,25,true,Yes,h67,78,42,heart,35,No
p94,blood,52,18,a80,brain,57,40,22,false,No,h55,43,20,bones,9,No
p94,blood,52,18,a92,blood,20,71,61,false,No,h100,84,9,brain,33,No
p94,blood,52,18,a18,heart,100,91,87,false,No,h92,31,11,heart,22,No
p94,blood,52,18,a88,blood,96,85,80,false,No,h4,24,86,bones,73,No
p94,blood,52,18,a10,brain,19,17,33,false,No,h80,73,60,blood,46,No
p94,blood,52,18,a39,brain,49,66,48,false,No,h79,89,97,bones,87,No
p94,blood,52,18,a27,blood,86,20,34,false,No,h94,10,87,bones,80,No
p94,blood,52,18,a71,bones,18,37,38,true,No,h82,46,6,heart,13,No
p94,blood,52,18,a83,heart,34,76,60,false,No,h70,53,77,blood,59,No
p94,blood,52,18,a15,heart,60,75,57,false,No,h83,31,98,heart,82,No
p94,blood,52,18,a95,bones,87,87,77,false,No,h95,95,9,bones,43,No
p94,blood,52,18,a69,bones,92,44,47,false,No,h71,61,94,blood,76,No
p94,blood,52,18,a45,heart,67,21,15,false,No,h73,46,23,heart,7,No
p94,blood,52,18,a57,heart,91,13,39,false,No,h85,34,40,blood,28,No
p94,blood,52,18,a33,blood,58,95,77,false,No,h97,88,56,heart,52,No
p94,blood,52,18,a21,brain,37,15,15,false,No,h1,84,58,heart,51,No
p94,blood,52,18,a49,brain,21,10,32,false,No,h2,6,23,blood,46,No
p94,blood,52,18,a37,heart,87,47,45,false,No,h50,100,49,blood,57,No
p94,blood,52,18,a61,heart,69,6,20,false,No,h61,100,33,brain,50,No
p94,blood,52,18,a13,heart,28,6,26,true,No,h91,9,18,blood,43,No
p94,blood,52,18,a73,bones,17,2,38,true,No,h62,11,79,heart,73,No
p94,blood,52,18,a25,blood,61,59,41,false,No,h78,96,95,bones,88,No
p94,blood,52,18,a97,brain,8,93,86,false,No,h66,67,49,brain,34,No
p94,blood,52,18,a85,heart,94,20,42,false,No,h30,73,100,blood,84,No
p94,blood,52,18,a8,heart,36,100,83,false,No,h54,21,12,blood,31,No
p94,blood,52,18,a99,bones,33,27,21,false,No,h42,57,88,heart,70,No
p94,blood,52,18,a87,bones,5,89,85,true,No,h46,90,6,blood,39,No
p94,blood,52,18,a75,heart,4,63,65,false,No,h58,21,39,blood,37,No
p94,blood,52,18,a6,brain,31,56,43,false,No,h10,88,67,bones,60,No
p94,blood,52,18,a63,blood,7,5,46,false,No,h36,33,51,heart,38,No
p94,blood,52,18,a89,bones,30,31,25,true,No,h48,80,75,bones,63,No
p94,blood,52,18,a4,heart,15,61,56,false,No,h34,63,39,brain,23,No
p94,blood,52,18,a77,bones,28,51,40,false,No,h22,70,25,brain,19,No
p94,blood,52,18,a100,blood,25,7,29,false,No,h38,28,37,brain,30,No
p94,blood,52,18,a65,brain,67,75,58,false,No,h24,51,2,blood,16,No
p94,blood,52,18,a53,brain,45,75,57,false,No,h12,20,61,heart,53,No
p94,blood,52,18,a79,bones,49,50,32,false,No,h18,58,34,blood,17,No
p94,blood,52,18,a41,bones,8,81,76,false,No,h14,2,3,blood,52,No
p94,blood,52,18,a2,blood,81,80,68,false,No,h26,27,58,bones,47,No
p94,blood,52,18,a55,blood,55,82,64,false,No,h16,84,55,blood,48,No
p94,blood,52,18,a67,heart,29,54,42,false,No,h28,52,11,heart,7,No
p95,heart,50,32,a96,blood,29,39,22,false,No,h35,56,37,brain,7,No
p95,heart,50,32,a47,brain,81,56,39,false,No,h23,36,47,brain,20,No
p95,heart,50,32,a51,brain,53,8,24,false,No,h47,79,62,blood,41,No
p95,heart,50,32,a59,brain,2,44,49,false,No,h59,31,38,bones,19,No
p95,heart,50,32,a23,bones,84,33,34,false,No,h93,9,89,brain,70,No
p95,heart,50,32,a11,bones,64,48,21,false,No,h11,7,26,brain,43,No
p95,heart,50,32,a35,bones,79,5,39,false,No,h81,64,61,brain,32,No
p95,heart,50,32,a60,brain,70,40,21,false,No,h68,3,85,heart,70,No
p95,heart,50,32,a72,blood,69,13,26,false,No,h56,45,76,blood,44,No
p95,heart,50,32,a84,bones,75,31,25,false,No,h20,86,3,bones,46,No
p95,heart,50,32,a38,brain,71,75,47,false,No,h44,85,39,blood,35,No
p95,heart,50,32,a14,blood,3,97,80,false,No,h32,18,10,brain,38,No
p95,heart,50,32,a26,brain,55,12,20,false,No,h90,57,2,bones,30,No
p95,heart,50,32,a17,blood,22,28,28,false,No,h6,82,96,blood,71,No
p95,heart,50,32,a29,heart,14,29,36,false,No,h89,3,75,bones,63,No
p95,heart,50,32,a81,brain,33,84,54,false,No,h87,50,73,blood,41,No
p95,heart,50,32,a93,brain,33,100,70,false,No,h51,70,13,heart,27,No
p95,heart,50,32,a19,heart,35,60,31,false,No,h75,66,45,heart,20,No
p95,heart,50,32,a90,bones,86,18,38,false,No,h8,37,94,blood,63,No
p95,heart,50,32,a91,brain,28,41,23,false,No,h63,13,53,heart,42,No
p95,heart,50,32,a16,heart,7,40,43,false,No,h53,82,87,brain,63,No
p95,heart,50,32,a70,blood,90,18,42,false,No,h77,31,70,bones,42,No
p95,heart,50,32,a9,blood,45,1,31,false,No,h41,1,93,bones,78,No
p95,heart,50,32,a82,blood,38,84,53,false,No,h65,33,34,blood,17,No
p95,heart,50,32,a28,brain,7,22,44,false,No,h84,43,39,heart,9,Yes
p95,heart,50,32,a98,bones,58,37,9,false,No,h96,97,45,blood,48,No
p95,heart,50,32,a94,blood,24,60,38,false,No,h60,42,95,blood,63,No
p95,heart,50,32,a86,heart,49,83,51,false,No,h86,100,72,bones,64,No
p95,heart,50,32,a5,blood,96,5,53,false,No,h3,94,17,heart,46,No
p95,heart,50,32,a74,brain,4,34,46,false,No,h72,72,47,blood,26,No
p95,heart,50,32,a36,blood,91,81,63,false,No,h99,53,69,heart,37,No
p95,heart,50,32,a50,brain,36,28,14,false,No,h74,97,56,blood,52,No
p95,heart,50,32,a48,heart,42,3,30,false,No,h98,5,53,blood,49,No
p95,heart,50,32,a62,brain,41,64,33,false,No,h5,74,83,heart,56,No
p95,heart,50,32,a12,bones,28,20,25,false,No,h13,5,13,blood,48,No
p95,heart,50,32,a24,bones,10,4,48,false,No,h25,21,27,bones,29,No
p95,heart,50,32,a56,brain,62,68,37,false,No,h37,1,96,blood,80,No
p95,heart,50,32,a68,brain,17,5,42,false,No,h33,89,9,brain,45,No
p95,heart,50,32,a44,bones,15,46,37,false,No,h49,7,35,brain,43,No
p95,heart,50,32,a32,bones,22,25,28,false,No,h45,59,39,brain,11,No
p95,heart,50,32,a20,brain,90,2,50,false,No,h9,38,67,heart,37,No
p95,heart,50,32,a40,bones,29,90,61,true,No,h21,58,96,blood,64,No
p95,heart,50,32,a46,blood,10,36,40,false,No,h57,32,68,heart,40,No
p95,heart,50,32,a58,heart,74,9,33,false,No,h69,87,1,brain,48,No
p95,heart,50,32,a34,bones,100,28,50,false,No,h19,51,17,heart,15,No
p95,heart,50,32,a22,bones,67,66,38,false,No,h15,64,15,blood,22,No
p95,heart,50,32,a76,heart,70,68,41,false,No,h29,55,14,bones,18,No
p95,heart,50,32,a3,bones,58,48,17,false,No,h17,12,72,bones,55,No
p95,heart,50,32,a64,bones,59,76,44,false,No,h27,26,89,heart,61,No
p95,heart,50,32,a52,brain,59,9,24,false,No,h39,86,17,heart,39,No
p95,heart,50,32,a66,heart,53,6,26,false,No,h7,49,14,blood,18,No
p95,heart,50,32,a78,heart,15,76,56,false,No,h76,16,64,heart,46,No
p95,heart,50,32,a54,blood,76,61,38,false,No,h88,2,12,brain,52,No
p95,heart,50,32,a1,brain,72,84,56,false,No,h64,45,80,bones,48,No
p95,heart,50,32,a42,blood,85,16,38,false,No,h43,87,70,heart,53,No
p95,heart,50,32,a30,blood,36,71,41,false,No,h40,12,34,blood,38,No
p95,heart,50,32,a43,heart,51,54,22,false,No,h52,56,95,heart,63,No
p95,heart,50,32,a31,bones,57,31,7,false,No,h79,89,97,bones,75,No
p95,heart,50,32,a7,heart,27,21,25,false,No,h55,43,20,bones,13,No
p95,heart,50,32,a80,brain,57,40,10,false,No,h92,31,11,heart,28,No
p95,heart,50,32,a92,blood,20,71,49,false,No,h67,78,42,heart,29,No
p95,heart,50,32,a18,heart,100,91,77,false,No,h100,84,9,brain,41,No
p95,heart,50,32,a88,blood,96,85,70,false,No,h70,53,77,blood,45,No
p95,heart,50,32,a10,brain,19,17,34,false,No,h82,46,6,heart,26,No
p95,heart,50,32,a39,brain,49,66,34,false,No,h83,31,98,heart,68,No
p95,heart,50,32,a27,blood,86,20,37,false,No,h71,61,94,blood,62,No
p95,heart,50,32,a71,bones,18,37,32,true,No,h85,34,40,blood,17,No
p95,heart,50,32,a83,heart,34,76,46,false,No,h94,10,87,bones,68,No
p95,heart,50,32,a15,heart,60,75,44,false,No,h80,73,60,blood,36,No
p95,heart,50,32,a95,bones,87,87,66,false,No,h97,88,56,heart,44,No
p95,heart,50,32,a69,bones,92,44,43,false,No,h4,24,86,bones,59,No
p95,heart,50,32,a45,heart,67,21,20,false,No,h31,58,55,brain,24,No
p95,heart,50,32,a57,heart,91,13,45,false,No,h73,46,23,heart,9,No
p95,heart,50,32,a33,blood,58,95,63,false,No,h1,84,58,heart,42,No
p95,heart,50,32,a21,brain,37,15,21,false,No,h50,100,49,blood,52,No
p95,heart,50,32,a49,brain,21,10,36,false,No,h61,100,33,brain,50,No
p95,heart,50,32,a37,heart,87,47,39,false,No,h62,11,79,heart,61,No
p95,heart,50,32,a61,heart,69,6,32,false,No,h91,9,18,blood,43,No
p95,heart,50,32,a13,heart,28,6,34,true,Yes,h2,6,23,blood,44,No
p95,heart,50,32,a73,bones,17,2,44,true,No,h95,95,9,bones,50,No
p95,heart,50,32,a25,blood,61,59,29,false,No,h78,96,95,bones,78,No
p95,heart,50,32,a97,brain,8,93,74,false,No,h66,67,49,brain,24,No
p95,heart,50,32,a85,heart,94,20,45,false,No,h30,73,100,blood,71,No
p95,heart,50,32,a8,heart,36,100,69,false,No,h54,21,12,blood,35,No
p95,heart,50,32,a99,bones,33,27,17,false,No,h42,57,88,heart,56,No
p95,heart,50,32,a87,bones,5,89,72,true,No,h46,90,6,blood,47,No
p95,heart,50,32,a75,heart,4,63,55,false,No,h58,21,39,blood,29,No
p95,heart,50,32,a6,brain,31,56,30,false,No,h10,88,67,bones,51,No
p95,heart,50,32,a63,blood,7,5,50,false,No,h36,33,51,heart,25,No
p95,heart,50,32,a89,bones,30,31,20,true,No,h48,80,75,bones,52,No
p95,heart,50,32,a77,bones,28,51,29,false,No,h34,63,39,brain,14,No
p95,heart,50,32,a4,heart,15,61,45,false,No,h22,70,25,brain,21,No
p95,heart,50,32,a100,blood,25,7,35,false,No,h38,28,37,brain,22,No
p95,heart,50,32,a65,brain,67,75,46,false,No,h12,20,61,heart,41,No
p95,heart,50,32,a53,brain,45,75,43,false,No,h24,51,2,blood,30,No
p95,heart,50,32,a79,bones,49,50,18,false,No,h14,2,3,blood,56,No
p95,heart,50,32,a41,bones,8,81,64,false,No,h18,58,34,blood,8,No
p95,heart,50,32,a2,blood,81,80,57,false,No,h26,27,58,bones,34,No
p95,heart,50,32,a55,blood,55,82,50,false,No,h16,84,55,blood,41,No
p95,heart,50,32,a67,heart,29,54,30,false,No,h28,52,11,heart,21,No
p96,brain,98,30,a96,blood,29,39,69,false,No,h35,56,37,brain,42,No
p96,brain,98,30,a47,brain,81,56,31,false,No,h47,79,62,blood,37,No
p96,brain,98,30,a51,brain,53,8,50,false,No,h59,31,38,bones,67,No
p96,brain,98,30,a59,brain,2,44,97,false,No,h23,36,47,brain,64,No
p96,brain,98,30,a23,bones,84,33,14,false,No,h93,9,89,brain,106,No
p96,brain,98,30,a11,bones,64,48,38,false,No,h11,7,26,brain,91,No
p96,brain,98,30,a35,bones,79,5,31,false,No,h68,3,85,heart,109,No
p96,brain,98,30,a60,brain,70,40,29,false,No,h56,45,76,blood,70,No
p96,brain,98,30,a72,blood,69,13,33,false,No,h20,86,3,bones,29,No
p96,brain,98,30,a84,bones,75,31,23,false,No,h44,85,39,blood,15,No
p96,brain,98,30,a38,brain,71,75,52,false,No,h32,18,10,brain,82,No
p96,brain,98,30,a14,blood,3,97,116,false,No,h90,57,2,bones,49,No
p96,brain,98,30,a26,brain,55,12,46,false,No,h6,82,96,blood,67,No
p96,brain,98,30,a17,blood,22,28,76,false,No,h89,3,75,bones,105,No
p96,brain,98,30,a81,brain,33,84,84,false,No,h87,50,73,blood,64,No
p96,brain,98,30,a93,brain,33,100,95,false,No,h75,66,45,heart,35,No
p96,brain,98,30,a19,heart,35,60,69,false,No,h51,70,13,heart,32,No
p96,brain,98,30,a90,bones,86,18,16,false,No,h8,37,94,blood,88,No
p96,brain,98,30,a91,brain,28,41,70,false,No,h63,13,53,heart,88,No
p96,brain,98,30,a16,heart,7,40,91,false,No,h53,82,87,brain,59,No
p96,brain,98,30,a70,blood,90,18,14,false,No,h77,31,70,bones,78,No
p96,brain,98,30,a29,heart,14,29,84,false,No,h65,33,34,blood,65,No
p96,brain,98,30,a9,blood,45,1,60,false,No,h41,1,93,bones,115,No
p96,brain,98,30,a98,bones,58,37,40,false,No,h84,43,39,heart,55,No
p96,brain,98,30,a86,heart,49,83,72,false,No,h96,97,45,blood,15,No
p96,brain,98,30,a82,blood,38,84,80,false,No,h60,42,95,blood,85,No
p96,brain,98,30,a74,brain,4,34,94,false,No,h72,72,47,blood,31,No
p96,brain,98,30,a5,blood,96,5,25,false,No,h99,53,69,heart,59,No
p96,brain,98,30,a28,brain,7,22,91,false,No,h3,94,17,heart,13,No
p96,brain,98,30,a94,blood,24,60,79,false,No,h98,5,53,blood,95,No
p96,brain,98,30,a36,blood,91,81,51,false,No,h5,74,83,heart,58,No
p96,brain,98,30,a50,brain,36,28,62,false,No,h13,5,13,blood,94,No
p96,brain,98,30,a62,brain,41,64,66,false,No,h25,21,27,bones,77,No
p96,brain,98,30,a20,brain,90,2,29,false,No,h37,1,96,blood,117,No
p96,brain,98,30,a56,brain,62,68,52,false,No,h49,7,35,brain,91,No
p96,brain,98,30,a24,bones,10,4,91,false,No,h33,89,9,brain,22,No
p96,brain,98,30,a40,bones,29,90,91,true,No,h45,59,39,brain,40,No
p96,brain,98,30,a44,bones,15,46,84,false,No,h9,38,67,heart,70,No
p96,brain,98,30,a12,bones,28,20,70,false,No,h21,58,96,blood,77,No
p96,brain,98,30,a48,heart,42,3,62,false,No,h57,32,68,heart,76,No
p96,brain,98,30,a68,brain,17,5,84,false,No,h69,87,1,brain,31,No
p96,brain,98,30,a32,bones,22,25,76,false,No,h86,100,72,bones,42,No
p96,brain,98,30,a64,bones,59,76,60,false,No,h74,97,56,blood,26,No
p96,brain,98,30,a22,bones,67,66,47,false,No,h19,51,17,heart,48,No
p96,brain,98,30,a58,heart,74,9,31,false,No,h81,64,61,brain,46,No
p96,brain,98,30,a52,brain,59,9,44,false,No,h29,55,14,bones,45,No
p96,brain,98,30,a76,heart,70,68,47,false,No,h17,12,72,bones,95,No
p96,brain,98,30,a3,bones,58,48,43,false,No,h27,26,89,heart,93,No
p96,brain,98,30,a34,bones,100,28,2,false,No,h39,86,17,heart,17,No
p96,brain,98,30,a54,blood,76,61,38,false,No,h76,16,64,heart,88,No
p96,brain,98,30,a78,heart,15,76,94,false,No,h15,64,15,blood,37,No
p96,brain,98,30,a1,brain,72,84,59,false,No,h64,45,80,bones,72,No
p96,brain,98,30,a30,blood,36,71,74,false,No,h7,49,14,blood,51,No
p96,brain,98,30,a42,blood,85,16,19,false,No,h88,2,12,brain,97,No
p96,brain,98,30,a43,heart,51,54,52,false,No,h40,12,34,blood,86,No
p96,brain,98,30,a31,bones,57,31,41,false,No,h52,56,95,heart,77,No
p96,brain,98,30,a7,heart,27,21,71,false,No,h43,87,70,heart,41,No
p96,brain,98,30,a80,brain,57,40,42,false,No,h31,58,55,brain,47,No
p96,brain,98,30,a92,blood,20,71,88,false,No,h67,78,42,heart,23,No
p96,brain,98,30,a46,blood,10,36,88,false,No,h55,43,20,bones,55,No
p96,brain,98,30,a18,heart,100,91,61,false,No,h92,31,11,heart,69,No
p96,brain,98,30,a88,blood,96,85,55,false,No,h100,84,9,brain,25,No
p96,brain,98,30,a66,heart,53,6,51,false,No,h80,73,60,blood,39,No
p96,brain,98,30,a39,brain,49,66,60,false,No,h79,89,97,bones,67,No
p96,brain,98,30,a10,brain,19,17,80,false,No,h94,10,87,bones,104,No
p96,brain,98,30,a27,blood,86,20,15,false,No,h4,24,86,bones,92,No
p96,brain,98,30,a71,bones,18,37,80,true,No,h82,46,6,heart,57,No
p96,brain,98,30,a83,heart,34,76,78,false,No,h70,53,77,blood,65,No
p96,brain,98,30,a15,heart,60,75,58,false,No,h83,31,98,heart,95,No
p96,brain,98,30,a95,bones,87,87,58,false,No,h95,95,9,bones,21,No
p96,brain,98,30,a69,bones,92,44,15,false,No,h71,61,94,blood,73,No
p96,brain,98,30,a45,heart,67,21,32,false,No,h73,46,23,heart,52,No
p96,brain,98,30,a57,heart,91,13,18,false,No,h85,34,40,blood,64,No
p96,brain,98,30,a33,blood,58,95,76,false,No,h97,88,56,heart,27,No
p96,brain,98,30,a21,brain,37,15,62,false,No,h1,84,58,heart,31,No
p96,brain,98,30,a49,brain,21,10,79,false,No,h2,6,23,blood,92,No
p96,brain,98,30,a37,heart,87,47,20,false,No,h61,100,33,brain,3,Yes
p96,brain,98,30,a61,heart,69,6,37,false,No,h50,100,49,blood,19,No
p96,brain,98,30,a13,heart,28,6,74,false,No,h62,11,79,heart,99,No
p96,brain,98,30,a73,bones,17,2,85,true,No,h91,9,18,blood,89,No
p96,brain,98,30,a25,blood,61,59,47,false,No,h78,96,95,bones,65,No
p96,brain,98,30,a97,brain,8,93,109,false,No,h66,67,49,brain,36,No
p96,brain,98,30,a85,heart,94,20,10,false,No,h30,73,100,blood,74,No
p96,brain,98,30,a8,heart,36,100,93,false,No,h54,21,12,blood,79,No
p96,brain,98,30,a99,bones,33,27,65,false,No,h42,57,88,heart,71,No
p96,brain,98,30,a87,bones,5,89,110,true,No,h46,90,6,blood,25,No
p96,brain,98,30,a75,heart,4,63,99,false,No,h58,21,39,blood,77,No
p96,brain,98,30,a6,brain,31,56,71,false,No,h10,88,67,bones,38,No
p96,brain,98,30,a63,blood,7,5,94,false,No,h36,33,51,heart,68,No
p96,brain,98,30,a89,bones,30,31,68,true,Yes,h48,80,75,bones,48,No
p96,brain,98,30,a4,heart,15,61,88,false,No,h34,63,39,brain,36,No
p96,brain,98,30,a77,bones,28,51,73,false,No,h22,70,25,brain,28,No
p96,brain,98,30,a100,blood,25,7,76,false,No,h38,28,37,brain,70,No
p96,brain,98,30,a65,brain,67,75,54,false,No,h12,20,61,heart,83,No
p96,brain,98,30,a53,brain,45,75,69,false,No,h24,51,2,blood,54,No
p96,brain,98,30,a79,bones,49,50,52,false,No,h14,2,3,blood,99,No
p96,brain,98,30,a41,bones,8,81,103,false,No,h18,58,34,blood,40,No
p96,brain,98,30,a2,blood,81,80,52,false,No,h26,27,58,bones,76,No
p96,brain,98,30,a55,blood,55,82,67,false,No,h16,84,55,blood,28,No
p96,brain,98,30,a67,heart,29,54,73,false,No,h28,52,11,heart,49,No
p97,brain,34,68,a96,blood,29,39,29,false,No,h35,56,37,brain,38,No
